SERIES_CODE,שם סדרה,FREQ,תדירות,UNIT_MEASURE,יחידות מידה,DATA_ITEM,פריט,BALANCE_SHEET_SECTION,סיווג מאזני,DATA_TYPE,סוג נתון,COUNTERPART_SECTOR,מגזר נגדי,DATA_SOURCE,מקור נתונים,TIME_COLLECT,אופן חישוב בתקופת זמן,CONF_STATUS,סיווג סודיות,UNIT_MULT,מכפיל יחידות,TIME_PERIOD,OBS_VALUE,RELEASE_STATUS,שחרור תצפית
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2000-12,30248.65994118,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-01,30175.43455705,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-02,30315.01945168,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-03,30481.44366117,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-04,30734.43024877,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-05,30602.37151174,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-06,30842.34673875,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-07,31773.56257554,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-08,32707.01429143,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-09,32937.52272289,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-10,33126.97220799,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-11,33988.58336883,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2001-12,35030.66108015,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-01,35448.54451912,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-02,35966.54508457,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-03,36592.48470953,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-04,37541.19351973,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-05,38585.98543053,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-06,39545.48796607,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-07,40206.79962025,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-08,40283.90372745,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-09,41141.00542177,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-10,41997.23123197,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-11,42854.42442312,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2002-12,43761.9472566,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-01,44668.00708243,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-02,45573.29129633,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-03,46567.89252171,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-04,47440.09871587,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-05,48401.61872119,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-06,49415.86089342,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-07,50420.30657953,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-08,51957.308868,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-09,53480.22147741,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-10,55470.01093776,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-11,56969.42755723,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-12,54325.28195452,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-01,60608.52738491,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-02,61657.49381589,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-03,62792.56925743,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-04,63845.8878726,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-05,64859.62863556,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-06,60752.25659729,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-07,66972.89188472,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-08,67999.55150835,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-09,68941.18159925,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-10,69933.7273485,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-11,70933.51220347,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-12,71903.52316079,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-01,72928.68896295,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-02,73926.01820977,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-03,74932.60175024,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-04,75964.00863486,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-05,76983.95456683,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-06,77964.95533483,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-07,78990.41175201,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-08,79974.26375056,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-09,80957.39976656,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-10,81931.10175224,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-11,82632.59013035,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-12,83731.52144974,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-01,84677.96898062,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-02,85493.8924746,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-03,86690.88406808,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-04,87578.3640431,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-05,88517.56316509,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-06,89468.26839929,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-07,90461.66594918,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-08,91251.85522875,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-09,92446.60604074,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-10,93531.05329071,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-11,94039.8934737,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-12,95540.06938639,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-01,95171.90465547,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-02,95340.6180879,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-03,92967.81368616,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-04,91051.33943414,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-05,88786.42454567,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-06,86325.86855007,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-07,84440.98974626,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-08,82176.50291245,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-09,80669.06121272,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-10,78635.5539856,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-11,77734.02169328,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-12,75986.29994917,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2008-01,75462.37927843,YP,תצפית משוחררת לציבור ופנימית ( Public)
ACC_MKM2600065_S_B_ME,"מק""ם",M,חודשי,ILS,"ש""ח",L1000,"מק""ם",L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2008-02,74977.75952754,YP,תצפית משוחררת לציבור ופנימית ( Public)
